edad,edad_quinquenal,ano,sexo,tipo_beneficio,estado,caja,suma_aportes,suma_salarios,cantidad,sml
38,35 a 39,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,44989354.0,20,2192839
39,35 a 39,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,45660666.0,16,2192839
39,35 a 39,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1130693.0,1,2192839
39,35 a 39,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,38252158.0,15,2192839
39,35 a 39,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,50797425.0,21,2192839
40,40 a 44,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,34990914.0,14,2192839
40,40 a 44,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1762031.0,1,2192839
40,40 a 44,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,43165056.0,22,2192839
40,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,52936222.0,24,2192839
41,40 a 44,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,88757952.0,31,2192839
41,40 a 44,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,3694035.0,2,2192839
41,40 a 44,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,85495812.0,55,2192839
41,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,45874128.0,18,2192839
42,40 a 44,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,147572506.0,44,2192839
42,40 a 44,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,9151195.0,3,2192839
42,40 a 44,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,61484033.0,36,2192839
42,40 a 44,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,1292124.0,1,2192839
42,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,38815636.0,21,2192839
43,40 a 44,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,207215761.0,60,2192839
43,40 a 44,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1072375.0,1,2192839
43,40 a 44,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,92887433.0,46,2192839
43,40 a 44,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,3640262.0,2,2192839
43,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,26694635.0,18,2192839
44,40 a 44,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,276231242.0,80,2192839
44,40 a 44,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,6144587.0,2,2192839
44,40 a 44,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1693933.0,1,2192839
44,40 a 44,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,178288770.0,66,2192839
44,40 a 44,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,4925515.0,2,2192839
44,40 a 44,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,120605314.0,36,2192839
45,45 a 49,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,478975217.0,117,2192839
45,45 a 49,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,4503257.0,2,2192839
45,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,4663441.0,2,2192839
45,45 a 49,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,432047815.0,121,2192839
45,45 a 49,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,5454378.0,2,2192839
45,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,55914916.0,24,2192839
46,45 a 49,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,658155785.0,157,2192839
46,45 a 49,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,3396557.0,2,2192839
46,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,5133174.0,2,2192839
46,45 a 49,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,962307304.0,248,2192839
46,45 a 49,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,3386264.0,1,2192839
46,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,81761785.0,33,2192839
47,45 a 49,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,1146239549.0,261,2192839
47,45 a 49,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,16484557.0,5,2192839
47,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1168469.0,1,2192839
47,45 a 49,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,1787266409.0,431,2192839
47,45 a 49,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,6682541.0,3,2192839
47,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,55277856.0,22,2192839
48,45 a 49,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,1494879269.0,344,2192839
48,45 a 49,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,14024786.0,2,2192839
48,45 a 49,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,2532543007.0,638,2192839
48,45 a 49,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,7582998.0,4,2192839
48,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,95369000.0,34,2192839
49,45 a 49,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,1812461872.0,389,2192839
49,45 a 49,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,8612250.0,4,2192839
49,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1269616.0,1,2192839
49,45 a 49,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3129442503.0,753,2192839
49,45 a 49,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,23241587.0,10,2192839
49,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,106129957.0,40,2192839
50,50 a 54,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,2702422621.0,530,2192839
50,50 a 54,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,27707445.0,8,2192839
50,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,5511368.0,4,2192839
50,50 a 54,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3853118810.0,924,2192839
50,50 a 54,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,30787247.0,8,2192839
50,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,65163728.0,28,2192839
51,50 a 54,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,3099969465.0,562,2192839
51,50 a 54,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,40697213.0,8,2192839
51,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,10745134.0,4,2192839
51,50 a 54,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3887783997.0,937,2192839
51,50 a 54,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,56739153.0,15,2192839
51,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,130823315.0,39,2192839
52,50 a 54,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,3697956787.0,654,2192839
52,50 a 54,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,25478200.0,6,2192839
52,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,2354004.0,1,2192839
52,50 a 54,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4091662959.0,997,2192839
52,50 a 54,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,43261829.0,14,2192839
52,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,112198111.0,39,2192839
53,50 a 54,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,4000780811.0,688,2192839
53,50 a 54,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,34141465.0,12,2192839
53,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,9265789.0,3,2192839
53,50 a 54,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3926161822.0,952,2192839
53,50 a 54,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,51967828.0,17,2192839
53,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,111880808.0,40,2192839
54,50 a 54,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,4477619766.0,748,2192839
54,50 a 54,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,56031514.0,16,2192839
54,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,5254352.0,2,2192839
54,50 a 54,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4331554016.0,1060,2192839
54,50 a 54,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,60432524.0,22,2192839
54,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,108874024.0,37,2192839
55,55 a 59,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,5026072213.0,795,2192839
55,55 a 59,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,99053189.0,21,2192839
55,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,12705849.0,5,2192839
55,55 a 59,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4433164372.0,1067,2192839
55,55 a 59,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,101073983.0,28,2192839
55,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,165347224.0,51,2192839
56,55 a 59,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,5363599520.0,872,2192839
56,55 a 59,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,59309094.0,18,2192839
56,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,4555630.0,3,2192839
56,55 a 59,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4594747886.0,1174,2192839
56,55 a 59,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,104409776.0,32,2192839
56,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,134202004.0,50,2192839
57,55 a 59,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,5411333559.0,855,2192839
57,55 a 59,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,103874336.0,31,2192839
57,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,10015646.0,6,2192839
57,55 a 59,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4669214351.0,1196,2192839
57,55 a 59,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,108586307.0,38,2192839
57,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,122202934.0,41,2192839
58,55 a 59,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,5459196587.0,862,2192839
58,55 a 59,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,93862383.0,22,2192839
58,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,11271247.0,6,2192839
58,55 a 59,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4346852469.0,1124,2192839
58,55 a 59,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,131313462.0,40,2192839
58,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,173186261.0,52,2192839
59,55 a 59,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,5049460285.0,814,2192839
59,55 a 59,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,108343667.0,30,2192839
59,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,3233216.0,2,2192839
59,55 a 59,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4296673188.0,1080,2192839
59,55 a 59,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,94401251.0,29,2192839
59,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,171040890.0,58,2192839
60,60 a 64,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,5003226988.0,806,2192839
60,60 a 64,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,108435814.0,32,2192839
60,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,5028311.0,4,2192839
60,60 a 64,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4470891523.0,1124,2192839
60,60 a 64,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,102905427.0,34,2192839
60,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,258179837.0,78,2192839
60,60 a 64,2020,Mujeres,Otros,Pasivos,Fiscal,0.0,2291455.0,1,2192839
61,60 a 64,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,4755494125.0,745,2192839
61,60 a 64,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,100046871.0,29,2192839
61,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,14626617.0,5,2192839
61,60 a 64,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4291897760.0,1113,2192839
61,60 a 64,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,124854518.0,43,2192839
61,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,119578984.0,46,2192839
62,60 a 64,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,4604772527.0,770,2192839
62,60 a 64,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,94570023.0,24,2192839
62,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,8781966.0,5,2192839
62,60 a 64,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3798492425.0,1002,2192839
62,60 a 64,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,98912904.0,34,2192839
62,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,195844819.0,64,2192839
62,60 a 64,2020,Mujeres,Otros,Pasivos,Fiscal,0.0,22340.0,1,2192839
63,60 a 64,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,4308593290.0,719,2192839
63,60 a 64,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,64582886.0,16,2192839
63,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,30677894.0,9,2192839
63,60 a 64,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4056334772.0,1069,2192839
63,60 a 64,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,101371267.0,34,2192839
63,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,168354557.0,56,2192839
64,60 a 64,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,4579821854.0,733,2192839
64,60 a 64,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,70894073.0,23,2192839
64,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,9612514.0,5,2192839
64,60 a 64,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3779591297.0,1013,2192839
64,60 a 64,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,62582427.0,22,2192839
64,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,198847932.0,52,2192839
65,65 a 69,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,4124249870.0,690,2192839
65,65 a 69,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,57428023.0,20,2192839
65,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,9679820.0,6,2192839
65,65 a 69,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3852917903.0,1059,2192839
65,65 a 69,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,86829016.0,30,2192839
65,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,263328400.0,72,2192839
66,65 a 69,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,3946950324.0,697,2192839
66,65 a 69,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,22841381.0,8,2192839
66,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,6599072.0,4,2192839
66,65 a 69,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,4007199668.0,1138,2192839
66,65 a 69,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,31182618.0,16,2192839
66,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,233088582.0,67,2192839
67,65 a 69,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,4573970832.0,820,2192839
67,65 a 69,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,31589912.0,13,2192839
67,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,6785693.0,4,2192839
67,65 a 69,2020,Hombres,Otros,Pasivos,Fiscal,0.0,3547439.0,1,2192839
67,65 a 69,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3902603419.0,1122,2192839
67,65 a 69,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,50663682.0,21,2192839
67,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,246975456.0,70,2192839
68,65 a 69,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,4041818033.0,772,2192839
68,65 a 69,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,24415879.0,11,2192839
68,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1103606.0,1,2192839
68,65 a 69,2020,Hombres,Otros,Pasivos,Fiscal,0.0,2753529.0,1,2192839
68,65 a 69,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3864705155.0,1128,2192839
68,65 a 69,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,54001044.0,20,2192839
68,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,292430066.0,82,2192839
69,65 a 69,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,3518327851.0,685,2192839
69,65 a 69,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,12352613.0,6,2192839
69,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,7980221.0,6,2192839
69,65 a 69,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3831377824.0,1094,2192839
69,65 a 69,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,25430329.0,14,2192839
69,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,238429579.0,68,2192839
70,70 a 74,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,3857857099.0,713,2192839
70,70 a 74,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,15145580.0,7,2192839
70,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,9384171.0,6,2192839
70,70 a 74,2020,Hombres,Otros,Pasivos,Fiscal,0.0,2243575.0,2,2192839
70,70 a 74,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3822694137.0,1108,2192839
70,70 a 74,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,32234898.0,16,2192839
70,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,323805244.0,83,2192839
70,70 a 74,2020,Mujeres,Otros,Pasivos,Fiscal,0.0,3096910.0,2,2192839
71,70 a 74,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,3548201058.0,683,2192839
71,70 a 74,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,13025982.0,7,2192839
71,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,10386579.0,4,2192839
71,70 a 74,2020,Hombres,Otros,Pasivos,Fiscal,0.0,2699128.0,1,2192839
71,70 a 74,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,3271679906.0,967,2192839
71,70 a 74,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,21128364.0,12,2192839
71,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,223320534.0,57,2192839
71,70 a 74,2020,Mujeres,Otros,Pasivos,Fiscal,0.0,1813201.0,1,2192839
72,70 a 74,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,2942518682.0,598,2192839
72,70 a 74,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,4987083.0,3,2192839
72,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,2590805.0,3,2192839
72,70 a 74,2020,Hombres,Otros,Pasivos,Fiscal,0.0,1495079.0,1,2192839
72,70 a 74,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,2843047720.0,886,2192839
72,70 a 74,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,1806385.0,2,2192839
72,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,245329815.0,76,2192839
72,70 a 74,2020,Mujeres,Otros,Pasivos,Fiscal,0.0,4358292.0,1,2192839
73,70 a 74,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,3495464003.0,707,2192839
73,70 a 74,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,2106468.0,2,2192839
73,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,3003716.0,3,2192839
73,70 a 74,2020,Hombres,Otros,Pasivos,Fiscal,0.0,989821.0,1,2192839
73,70 a 74,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,2917690820.0,909,2192839
73,70 a 74,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,2473648.0,2,2192839
73,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,298859592.0,74,2192839
74,70 a 74,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,3179205251.0,617,2192839
74,70 a 74,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,3722993.0,2,2192839
74,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,866935.0,1,2192839
74,70 a 74,2020,Hombres,Otros,Pasivos,Fiscal,0.0,2108777.0,2,2192839
74,70 a 74,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,2641035296.0,868,2192839
74,70 a 74,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,2169808.0,2,2192839
74,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,338414675.0,87,2192839
75,75 a 79,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,2985764932.0,613,2192839
75,75 a 79,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,7383351.0,3,2192839
75,75 a 79,2020,Hombres,Otros,Pasivos,Fiscal,0.0,3033889.0,1,2192839
75,75 a 79,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,2642923040.0,901,2192839
75,75 a 79,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,2842816.0,2,2192839
75,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,317823286.0,87,2192839
75,75 a 79,2020,Mujeres,Otros,Pasivos,Fiscal,0.0,5587868.0,3,2192839
76,75 a 79,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,2890601272.0,560,2192839
76,75 a 79,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,12386948.0,5,2192839
76,75 a 79,2020,Hombres,Otros,Pasivos,Fiscal,0.0,3169483.0,2,2192839
76,75 a 79,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,2551912489.0,871,2192839
76,75 a 79,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,2990307.0,2,2192839
76,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,338073956.0,79,2192839
76,75 a 79,2020,Mujeres,Otros,Pasivos,Fiscal,0.0,1185196.0,1,2192839
77,75 a 79,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,2289564049.0,502,2192839
77,75 a 79,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,1723870.0,2,2192839
77,75 a 79,2020,Hombres,Otros,Pasivos,Fiscal,0.0,866935.0,1,2192839
77,75 a 79,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,2389522269.0,776,2192839
77,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,377971156.0,95,2192839
77,75 a 79,2020,Mujeres,Otros,Pasivos,Fiscal,0.0,866935.0,1,2192839
78,75 a 79,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,2179218344.0,539,2192839
78,75 a 79,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,8687339.0,5,2192839
78,75 a 79,2020,Hombres,Otros,Pasivos,Fiscal,0.0,866935.0,1,2192839
78,75 a 79,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,2275778668.0,863,2192839
78,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,337191124.0,80,2192839
78,75 a 79,2020,Mujeres,Otros,Pasivos,Fiscal,0.0,6400662.0,3,2192839
79,75 a 79,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,2214132965.0,480,2192839
79,75 a 79,2020,Hombres,Invalidez,Pasivos,Fiscal,0.0,1240255.0,1,2192839
79,75 a 79,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,1939149851.0,703,2192839
79,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,340262771.0,79,2192839
80,80 a 84,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,2316716012.0,493,2192839
80,80 a 84,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,4557539.0,3,2192839
80,80 a 84,2020,Hombres,Otros,Pasivos,Fiscal,0.0,866935.0,1,2192839
80,80 a 84,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,1843102982.0,695,2192839
80,80 a 84,2020,Mujeres,Invalidez,Pasivos,Fiscal,0.0,866935.0,1,2192839
80,80 a 84,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,322962979.0,78,2192839
81,80 a 84,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,1887199368.0,404,2192839
81,80 a 84,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,2618692.0,3,2192839
81,80 a 84,2020,Hombres,Otros,Pasivos,Fiscal,0.0,1733870.0,2,2192839
81,80 a 84,2020,Mujeres,Vejez,Pasivos,Fiscal,0.0,1729047574.0,602,2192839
81,80 a 84,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,282541330.0,74,2192839
82,80 a 84,2020,Hombres,Vejez,Pasivos,Fiscal,0.0,1687032730.0,352,2192839
82,80 a 84,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Fiscal,0.0,4972930.0,2,2192839
