edad,gq,year,sexo,tipobenr,estado,caja,mes,masaaportes,masamontoing,cantidad,sml,montoprom
48,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,5350329.0,2,2192839.0,2675164.5
49,45 a 49,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,1279790.0,1,2192839.0,1279790.0
49,45 a 49,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,14300122.0,4,2192839.0,3575030.5
50,50 a 54,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,8494414.0,1,2192839.0,8494414.0
50,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,16151481.0,4,2192839.0,4037870.25
51,50 a 54,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,2275826.0,1,2192839.0,2275826.0
51,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,1165304.0,1,2192839.0,1165304.0
51,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,16946421.0,6,2192839.0,2824403.5
52,50 a 54,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,2743391.0,1,2192839.0,2743391.0
52,50 a 54,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,6868666.0,1,2192839.0,6868666.0
52,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,6700559.0,3,2192839.0,2233519.6666666665
53,50 a 54,2020,Mujeres,Invalidez,Pasivos,Ande,12,0.0,2727674.0,1,2192839.0,2727674.0
53,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,17573822.0,5,2192839.0,3514764.4
54,50 a 54,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,19182788.0,3,2192839.0,6394262.666666667
54,50 a 54,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,26477975.0,8,2192839.0,3309746.875
55,55 a 59,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,9537843.0,2,2192839.0,4768921.5
55,55 a 59,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,5742698.0,1,2192839.0,5742698.0
55,55 a 59,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,4219998.0,1,2192839.0,4219998.0
55,55 a 59,2020,Mujeres,Invalidez,Pasivos,Ande,12,0.0,2179348.0,1,2192839.0,2179348.0
55,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,44266443.0,12,2192839.0,3688870.25
56,55 a 59,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,27681020.0,4,2192839.0,6920255.0
56,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,1564424.0,1,2192839.0,1564424.0
56,55 a 59,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,6963008.0,1,2192839.0,6963008.0
56,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,51644040.0,14,2192839.0,3688860.0
57,55 a 59,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,36956146.0,6,2192839.0,6159357.666666667
57,55 a 59,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,2521791.0,1,2192839.0,2521791.0
57,55 a 59,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,1250750.0,1,2192839.0,1250750.0
57,55 a 59,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,10543591.0,1,2192839.0,10543591.0
57,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,70915110.0,21,2192839.0,3376910.0
58,55 a 59,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,41932318.0,5,2192839.0,8386463.6
58,55 a 59,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,15103287.0,4,2192839.0,3775821.75
58,55 a 59,2020,Hombres,Otros,Pasivos,Ande,12,0.0,6997722.0,2,2192839.0,3498861.0
58,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,56846567.0,11,2192839.0,5167869.7272727275
59,55 a 59,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,81222722.0,9,2192839.0,9024746.888888888
59,55 a 59,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,22347557.0,3,2192839.0,7449185.666666667
59,55 a 59,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,9565768.0,1,2192839.0,9565768.0
59,55 a 59,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,56651298.0,17,2192839.0,3332429.294117647
60,60 a 64,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,1047994352.0,117,2192839.0,8957216.683760684
60,60 a 64,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,2636491.0,1,2192839.0,2636491.0
60,60 a 64,2020,Hombres,Otros,Pasivos,Ande,12,0.0,5962117.0,1,2192839.0,5962117.0
60,60 a 64,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,99736204.0,14,2192839.0,7124014.571428572
60,60 a 64,2020,Mujeres,Invalidez,Pasivos,Ande,12,0.0,1985562.0,1,2192839.0,1985562.0
60,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,59006095.0,17,2192839.0,3470946.7647058824
61,60 a 64,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,1174861226.0,129,2192839.0,9107451.364341086
61,60 a 64,2020,Hombres,Otros,Pasivos,Ande,12,0.0,3092446.0,1,2192839.0,3092446.0
61,60 a 64,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,117533549.0,15,2192839.0,7835569.933333334
61,60 a 64,2020,Mujeres,Invalidez,Pasivos,Ande,12,0.0,2586401.0,1,2192839.0,2586401.0
61,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,55864495.0,15,2192839.0,3724299.6666666665
62,60 a 64,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,1056021330.0,115,2192839.0,9182794.173913043
62,60 a 64,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,15918975.0,4,2192839.0,3979743.75
62,60 a 64,2020,Hombres,Otros,Pasivos,Ande,12,0.0,31444385.0,3,2192839.0,10481461.666666666
62,60 a 64,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,105593644.0,14,2192839.0,7542403.142857143
62,60 a 64,2020,Mujeres,Invalidez,Pasivos,Ande,12,0.0,1646234.0,1,2192839.0,1646234.0
62,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,31834465.0,15,2192839.0,2122297.6666666665
62,60 a 64,2020,Mujeres,Otros,Pasivos,Ande,12,0.0,18949248.0,2,2192839.0,9474624.0
63,60 a 64,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,1227891676.0,121,2192839.0,10147865.090909092
63,60 a 64,2020,Hombres,Otros,Pasivos,Ande,12,0.0,6522428.0,1,2192839.0,6522428.0
63,60 a 64,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,81017621.0,13,2192839.0,6232124.692307692
63,60 a 64,2020,Mujeres,Invalidez,Pasivos,Ande,12,0.0,5772403.0,1,2192839.0,5772403.0
63,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,51796645.0,19,2192839.0,2726139.210526316
64,60 a 64,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,1101691435.0,110,2192839.0,10015376.681818182
64,60 a 64,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,1976153.0,1,2192839.0,1976153.0
64,60 a 64,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,2705653.0,1,2192839.0,2705653.0
64,60 a 64,2020,Hombres,Otros,Pasivos,Ande,12,0.0,4994058.0,1,2192839.0,4994058.0
64,60 a 64,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,95376376.0,10,2192839.0,9537637.6
64,60 a 64,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,48886001.0,14,2192839.0,3491857.214285714
65,65 a 69,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,802336847.0,84,2192839.0,9551629.13095238
65,65 a 69,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,6744962.0,2,2192839.0,3372481.0
65,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,2152103.0,1,2192839.0,2152103.0
65,65 a 69,2020,Hombres,Otros,Pasivos,Ande,12,0.0,32366690.0,4,2192839.0,8091672.5
65,65 a 69,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,56566142.0,7,2192839.0,8080877.428571428
65,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,43308619.0,9,2192839.0,4812068.777777778
66,65 a 69,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,663105981.0,72,2192839.0,9209805.291666666
66,65 a 69,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,8955483.0,3,2192839.0,2985161.0
66,65 a 69,2020,Hombres,Otros,Pasivos,Ande,12,0.0,6097109.0,1,2192839.0,6097109.0
66,65 a 69,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,74291557.0,11,2192839.0,6753777.909090909
66,65 a 69,2020,Mujeres,Invalidez,Pasivos,Ande,12,0.0,2357042.0,1,2192839.0,2357042.0
66,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,46945304.0,17,2192839.0,2761488.470588235
66,65 a 69,2020,Mujeres,Otros,Pasivos,Ande,12,0.0,9206640.0,1,2192839.0,9206640.0
67,65 a 69,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,591609022.0,73,2192839.0,8104233.178082191
67,65 a 69,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,5504731.0,2,2192839.0,2752365.5
67,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,5718606.0,1,2192839.0,5718606.0
67,65 a 69,2020,Hombres,Otros,Pasivos,Ande,12,0.0,17912312.0,1,2192839.0,17912312.0
67,65 a 69,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,97977862.0,15,2192839.0,6531857.466666667
67,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,46704093.0,18,2192839.0,2594671.8333333335
68,65 a 69,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,466514332.0,64,2192839.0,7289286.4375
68,65 a 69,2020,Hombres,Otros,Pasivos,Ande,12,0.0,35041934.0,3,2192839.0,11680644.666666666
68,65 a 69,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,57233374.0,12,2192839.0,4769447.833333333
68,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,44705853.0,16,2192839.0,2794115.8125
69,65 a 69,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,395551652.0,54,2192839.0,7325030.592592592
69,65 a 69,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,3766322.0,1,2192839.0,3766322.0
69,65 a 69,2020,Hombres,Otros,Pasivos,Ande,12,0.0,17396904.0,1,2192839.0,17396904.0
69,65 a 69,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,45972239.0,7,2192839.0,6567462.714285715
69,65 a 69,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,48230229.0,16,2192839.0,3014389.3125
70,70 a 74,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,362830479.0,59,2192839.0,6149669.135593221
70,70 a 74,2020,Hombres,Otros,Pasivos,Ande,12,0.0,8392841.0,1,2192839.0,8392841.0
70,70 a 74,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,68505026.0,11,2192839.0,6227729.636363637
70,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,43540847.0,11,2192839.0,3958258.8181818184
71,70 a 74,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,247828511.0,45,2192839.0,5507300.244444445
71,70 a 74,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,2868658.0,1,2192839.0,2868658.0
71,70 a 74,2020,Hombres,Otros,Pasivos,Ande,12,0.0,9091896.0,1,2192839.0,9091896.0
71,70 a 74,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,16615163.0,4,2192839.0,4153790.75
71,70 a 74,2020,Mujeres,Invalidez,Pasivos,Ande,12,0.0,3981009.0,2,2192839.0,1990504.5
71,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,59617337.0,13,2192839.0,4585949.0
72,70 a 74,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,193256038.0,36,2192839.0,5368223.277777778
72,70 a 74,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,13125666.0,3,2192839.0,4375222.0
72,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,32671522.0,9,2192839.0,3630169.111111111
73,70 a 74,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,212873492.0,34,2192839.0,6260985.05882353
73,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,1140176.0,1,2192839.0,1140176.0
73,70 a 74,2020,Hombres,Otros,Pasivos,Ande,12,0.0,2621620.0,1,2192839.0,2621620.0
73,70 a 74,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,22303015.0,5,2192839.0,4460603.0
73,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,25683720.0,6,2192839.0,4280620.0
73,70 a 74,2020,Mujeres,Otros,Pasivos,Ande,12,0.0,3296890.0,1,2192839.0,3296890.0
74,70 a 74,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,236271573.0,38,2192839.0,6217672.97368421
74,70 a 74,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,2167025.0,1,2192839.0,2167025.0
74,70 a 74,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,1150614.0,1,2192839.0,1150614.0
74,70 a 74,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,11806018.0,3,2192839.0,3935339.3333333335
74,70 a 74,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,37865149.0,11,2192839.0,3442286.272727273
75,75 a 79,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,228114056.0,35,2192839.0,6517544.457142857
75,75 a 79,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,9957680.0,3,2192839.0,3319226.6666666665
75,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,49539449.0,13,2192839.0,3810726.846153846
76,75 a 79,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,187392299.0,31,2192839.0,6044912.870967742
76,75 a 79,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,6225218.0,1,2192839.0,6225218.0
76,75 a 79,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,6006040.0,1,2192839.0,6006040.0
76,75 a 79,2020,Mujeres,Invalidez,Pasivos,Ande,12,0.0,1897008.0,1,2192839.0,1897008.0
76,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,20966038.0,9,2192839.0,2329559.777777778
77,75 a 79,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,168895323.0,23,2192839.0,7343274.9130434785
77,75 a 79,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,11364449.0,2,2192839.0,5682224.5
77,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,38248356.0,14,2192839.0,2732025.4285714286
78,75 a 79,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,207959679.0,29,2192839.0,7171023.413793104
78,75 a 79,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,12854178.0,2,2192839.0,6427089.0
78,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,33436070.0,7,2192839.0,4776581.428571428
79,75 a 79,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,51129592.0,10,2192839.0,5112959.2
79,75 a 79,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,4329028.0,1,2192839.0,4329028.0
79,75 a 79,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,21918330.0,8,2192839.0,2739791.25
80,80 a 84,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,89516776.0,14,2192839.0,6394055.428571428
80,80 a 84,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,585146.0,1,2192839.0,585146.0
80,80 a 84,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,7652798.0,1,2192839.0,7652798.0
80,80 a 84,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,55841024.0,11,2192839.0,5076456.7272727275
81,80 a 84,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,92012709.0,13,2192839.0,7077900.692307692
81,80 a 84,2020,Hombres,Otros,Pasivos,Ande,12,0.0,4913250.0,1,2192839.0,4913250.0
81,80 a 84,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,15828157.0,3,2192839.0,5276052.333333333
81,80 a 84,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,21935361.0,7,2192839.0,3133623.0
82,80 a 84,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,54339078.0,9,2192839.0,6037675.333333333
82,80 a 84,2020,Hombres,Otros,Pasivos,Ande,12,0.0,4098447.0,1,2192839.0,4098447.0
82,80 a 84,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,7879651.0,2,2192839.0,3939825.5
82,80 a 84,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,17510830.0,5,2192839.0,3502166.0
83,80 a 84,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,73740665.0,11,2192839.0,6703696.818181818
83,80 a 84,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,5714310.0,2,2192839.0,2857155.0
83,80 a 84,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,16743678.0,8,2192839.0,2092959.75
84,80 a 84,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,21789593.0,5,2192839.0,4357918.6
84,80 a 84,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,1962081.0,1,2192839.0,1962081.0
84,80 a 84,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,20052698.0,8,2192839.0,2506587.25
85,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,36024921.0,9,2192839.0,4002769.0
85,85 y más,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,687308.0,1,2192839.0,687308.0
85,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,20160910.0,9,2192839.0,2240101.111111111
86,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,30555327.0,7,2192839.0,4365046.714285715
86,85 y más,2020,Hombres,Invalidez,Pasivos,Ande,12,0.0,3217932.0,1,2192839.0,3217932.0
86,85 y más,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,1286730.0,1,2192839.0,1286730.0
86,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,19250274.0,8,2192839.0,2406284.25
87,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,12635808.0,4,2192839.0,3158952.0
87,85 y más,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,3240603.0,1,2192839.0,3240603.0
87,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,17040396.0,7,2192839.0,2434342.285714286
88,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,5431099.0,2,2192839.0,2715549.5
88,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,8076657.0,3,2192839.0,2692219.0
89,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,2370013.0,1,2192839.0,2370013.0
89,85 y más,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,2758463.0,1,2192839.0,2758463.0
89,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,7075879.0,3,2192839.0,2358626.3333333335
90,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,20996680.0,4,2192839.0,5249170.0
90,85 y más,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,2576920.0,1,2192839.0,2576920.0
90,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,8525663.0,4,2192839.0,2131415.75
91,85 y más,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,1831239.0,1,2192839.0,1831239.0
91,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,9203826.0,4,2192839.0,2300956.5
92,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,2793348.0,1,2192839.0,2793348.0
92,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,12559237.0,6,2192839.0,2093206.1666666667
93,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,6895432.0,2,2192839.0,3447716.0
93,85 y más,2020,Mujeres,Vejez,Pasivos,Ande,12,0.0,4966817.0,1,2192839.0,4966817.0
93,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,4339005.0,1,2192839.0,4339005.0
94,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,4259813.0,1,2192839.0,4259813.0
94,85 y más,2020,Hombres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,4492531.0,1,2192839.0,4492531.0
94,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,2454595.0,1,2192839.0,2454595.0
96,85 y más,2020,Hombres,Vejez,Pasivos,Ande,12,0.0,3090155.0,1,2192839.0,3090155.0
96,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,1434195.0,1,2192839.0,1434195.0
97,85 y más,2020,Mujeres,Pensión/Sobrevivencia,Pasivos,Ande,12,0.0,6090772.0,3,2192839.0,2030257.3333333333
18,15 a 19,2020,Hombres,Activos,Activos,Bancaria,12,4666480.84,16666003.0,6,2192839.0,2777667.1666666665
18,15 a 19,2020,Mujeres,Activos,Activos,Bancaria,12,4515365.960000001,16126307.0,5,2192839.0,3225261.4
19,15 a 19,2020,Hombres,Activos,Activos,Bancaria,12,31406651.919999998,112166614.0,35,2192839.0,3204760.4
19,15 a 19,2020,Mujeres,Activos,Activos,Bancaria,12,20536741.68,73345506.0,23,2192839.0,3188935.0434782607
20,20 a 24,2020,Hombres,Activos,Activos,Bancaria,12,56934165.960000016,203336307.0,64,2192839.0,3177129.796875
20,20 a 24,2020,Mujeres,Activos,Activos,Bancaria,12,53019748.04000002,189356243.0,59,2192839.0,3209427.8474576273
21,20 a 24,2020,Hombres,Activos,Activos,Bancaria,12,130155284.84000002,464840303.0,131,2192839.0,3548399.2595419846
21,20 a 24,2020,Mujeres,Activos,Activos,Bancaria,12,103275961.60000005,368842720.0,99,2192839.0,3725684.0404040404
22,20 a 24,2020,Hombres,Activos,Activos,Bancaria,12,182544740.83999982,651945503.0,168,2192839.0,3880627.994047619
22,20 a 24,2020,Mujeres,Activos,Activos,Bancaria,12,97523917.68000004,348299706.0,93,2192839.0,3745158.129032258
23,20 a 24,2020,Hombres,Activos,Activos,Bancaria,12,257074630.67999998,918123681.0,223,2192839.0,4117146.5515695065
23,20 a 24,2020,Mujeres,Activos,Activos,Bancaria,12,189540004.35999987,676928587.0,184,2192839.0,3678959.711956522
24,20 a 24,2020,Hombres,Activos,Activos,Bancaria,12,353465535.6399997,1262376913.0,274,2192839.0,4607215.010948905
24,20 a 24,2020,Mujeres,Activos,Activos,Bancaria,12,215778235.6799998,770636556.0,182,2192839.0,4234266.791208792
25,25 a 29,2020,Hombres,Activos,Activos,Bancaria,12,425112455.31999975,1518258769.0,326,2192839.0,4657235.487730062
25,25 a 29,2020,Mujeres,Activos,Activos,Bancaria,12,311564487.63999957,1112730313.0,244,2192839.0,4560370.1352459015
26,25 a 29,2020,Hombres,Activos,Activos,Bancaria,12,416661473.1999998,1488076690.0,293,2192839.0,5078760.034129693
26,25 a 29,2020,Mujeres,Activos,Activos,Bancaria,12,337447318.87999976,1205168996.0,252,2192839.0,4782416.650793651
27,25 a 29,2020,Hombres,Activos,Activos,Bancaria,12,511542718.6799995,1826938281.0,305,2192839.0,5989961.57704918
27,25 a 29,2020,Mujeres,Activos,Activos,Bancaria,12,404033099.95999974,1442975357.0,274,2192839.0,5266333.419708029
28,25 a 29,2020,Hombres,Activos,Activos,Bancaria,12,626577393.9599994,2237776407.0,357,2192839.0,6268281.25210084
28,25 a 29,2020,Mujeres,Activos,Activos,Bancaria,12,434553182.28000003,1551975651.0,282,2192839.0,5503459.755319149
29,25 a 29,2020,Hombres,Activos,Activos,Bancaria,12,610418080.7199997,2180064574.0,348,2192839.0,6264553.373563218
29,25 a 29,2020,Mujeres,Activos,Activos,Bancaria,12,499586016.99999976,1784235775.0,293,2192839.0,6089541.894197952
30,30 a 34,2020,Hombres,Activos,Activos,Bancaria,12,634889957.7999997,2267464135.0,356,2192839.0,6369281.278089887
30,30 a 34,2020,Mujeres,Activos,Activos,Bancaria,12,442989880.19999987,1582106715.0,253,2192839.0,6253386.225296442
31,30 a 34,2020,Hombres,Activos,Activos,Bancaria,12,700349091.12,2501246754.0,323,2192839.0,7743798.0
31,30 a 34,2020,Mujeres,Activos,Activos,Bancaria,12,468317265.91999984,1672561664.0,247,2192839.0,6771504.7125506075
32,30 a 34,2020,Hombres,Activos,Activos,Bancaria,12,682914956.9199998,2438981989.0,319,2192839.0,7645711.564263323
32,30 a 34,2020,Mujeres,Activos,Activos,Bancaria,12,523687454.35999995,1870312337.0,256,2192839.0,7305907.56640625
33,30 a 34,2020,Hombres,Activos,Activos,Bancaria,12,617528121.5599997,2205457577.0,258,2192839.0,8548285.182170542
33,30 a 34,2020,Mujeres,Activos,Activos,Bancaria,12,486372445.4399998,1737044448.0,217,2192839.0,8004813.124423963
34,30 a 34,2020,Hombres,Activos,Activos,Bancaria,12,561157593.0799999,2004134261.0,229,2192839.0,8751677.995633189
34,30 a 34,2020,Mujeres,Activos,Activos,Bancaria,12,487420426.36000013,1740787237.0,206,2192839.0,8450423.480582524
35,35 a 39,2020,Hombres,Activos,Activos,Bancaria,12,746125394.8400002,2664733553.0,274,2192839.0,9725304.937956205
35,35 a 39,2020,Mujeres,Activos,Activos,Bancaria,12,425116235.88,1518272271.0,171,2192839.0,8878785.210526315
36,35 a 39,2020,Hombres,Activos,Activos,Bancaria,12,603381577.1200001,2154934204.0,222,2192839.0,9706910.828828828
36,35 a 39,2020,Mujeres,Activos,Activos,Bancaria,12,391217129.79999983,1397204035.0,149,2192839.0,9377208.288590604
37,35 a 39,2020,Hombres,Activos,Activos,Bancaria,12,670396752.2,2394274115.0,226,2192839.0,10594133.25221239
37,35 a 39,2020,Mujeres,Activos,Activos,Bancaria,12,409369807.0000001,1462035025.0,160,2192839.0,9137718.90625
38,35 a 39,2020,Hombres,Activos,Activos,Bancaria,12,618492318.9199997,2208901139.0,205,2192839.0,10775127.507317074
38,35 a 39,2020,Mujeres,Activos,Activos,Bancaria,12,369062194.48000014,1318079266.0,130,2192839.0,10139071.276923077
